GEOID,TAZ
484530018052001,249
484530018052006,249
484530018052000,249
484530018052009,249
484530018224003,239
484530018192000,238
484530018224002,239
484530018192001,238
484530018224001,239
484530018192003,238
484530018191003,237
484530018191017,237
484530018191013,237
484530018191010,238
484530018191016,237
484530018191015,237
484530018191008,237
484530018222002,1683
484530018222000,1683
484530018212003,219
484530018452027,1683
484530018223002,1683
484530018222003,1683
484530018222005,239
484530018222010,239
484530018222006,1683
484530018222008,239
484530018222011,239
484530017602030,37
484530017141033,178
484530017602016,37
484530017141041,178
484530017141013,178
484530017651039,576
484530017141015,178
484910206021020,1404
484910201073030,421
484910209004117,655
484910209002043,1121
484910203224017,7
484910203224013,7
484910203224008,7
484910201062000,421
484910203181031,1048
484910202022001,1038
484910214022061,873
484910214022001,859
484910214022027,859
484910203223014,7
484910203223015,7
484910203182042,1055
484910201122022,30
484910201143010,1425
484910214011002,1826
484910214021004,522
484910214021002,522
484910214021003,522
484910201112034,1792
484910214021042,522
484910201122018,30
484910214021041,522
484910214021039,522
484910214021044,522
484910214021043,522
484910214021037,873
484910214021047,873
484910214021053,522
484910214021010,522
484910213003013,638
484910213003012,638
484910215072006,116
484910215072015,1857
484910207061014,146
484910205104006,1533
484910206033006,571
484910206033011,571
484910207062006,1736
484910207062011,1736
484910207062007,1736
484910205061001,121
484910205061004,121
484910215083032,127
484910201053039,642
484910201081008,938
484910215053005,1408
484910215053002,1408
484910205051008,121
484910204062020,169
484910206051023,569
484910207082000,146
484910206051039,569
484910206051005,569
484910201101026,1068
484910201101033,1068
484910208031122,1396
484910208062006,1013
484910208051003,651
484910208051013,651
484910208053057,307
484910210003036,997
484910208032006,1345
484910206021023,1404
484910208043008,1797
484910208044031,1797
484910208091017,2182
484910210002038,887
484910205093007,1531
484910205093003,1531
484910205093006,1531
484910205093010,1531
484910207012000,47
484910201053043,642
484910204104000,166
484910201071009,421
484910215072038,116
484910215083029,127
484910215083024,127
484910215083016,127
484910215041024,108
484910215043036,108
484910214031030,948
484910203131014,1071
484910203131019,1071
484910203112008,573
484910213003016,638
484910215082008,1399
484910215082001,1398
484910215081032,1398
484910215051011,126
484910206051049,569
484910215041017,1852
484910215041019,108
484910215043006,108
484910215043005,108
484910208031124,1396
484910207031050,1318
484910212031001,2132
484910203141007,2230
484910203141033,446
484910201101034,1068
484910201101041,1068
484910201101048,1068
484910203021033,1704
484910207071010,145
484910208031085,647
484910202022014,1038
484910204101001,166
484910201083011,641
484910201142014,862
484910201111036,872
484910201122004,30
484910205062025,121
484910201103011,880
484910201103021,880
484910201102017,950
484910214031032,948
484910206042040,105
484910209001083,993
484910215082005,1399
484910205031037,139
484910201072025,421
484910203262014,1064
484910205081009,120
484910203182046,1055
484910201071025,421
484910203021054,867
484910205104014,1533
484910206033024,571
484910204092001,164
484910206031032,113
484910206032028,113
484910206042025,106
484910205042013,142
484910204092005,164
484910205104013,1533
484910206032000,113
484910201072039,421
484910214011040,858
484910202042034,1414
484910203011061,852
484910202021011,2174
484910203011047,852
484910203011089,1703
484910203013053,1706
484910203012082,1114
484910205051002,122
484910214014002,1393
484910206023002,1844
484910206031029,571
484910205091033,1060
484910206033026,571
484910206033033,571
484910215072008,116
484910205101021,1533
484910205101022,1533
484910212011004,654
484910201101019,950
484910214031035,948
484910201112035,1424
484910201112017,1424
484910201143011,1425
484910201111028,1424
484910201112016,1424
484910201122023,30
484910201122032,30
484910201112024,1424
484910209001075,648
484910203102011,1874
484910207083012,1342
484910214021034,873
484910209003023,882
484910209003022,882
484910209003009,882
484910209003005,882
484910209003004,882
484910203012075,850
484910203012078,850
484910203012079,850
484910203012074,850
484910203012076,850
484910203012080,850
484910203021056,867
484910203012038,850
484910202012020,1124
484910201102031,950
484910202042045,1414
484910208053061,307
484910209001053,643
484910209001038,648
484910209001025,990
484910207061011,146
484910207034025,1735
484910207032009,1051
484910207032005,1051
484910215031000,128
484910215022001,125
484910215043024,108
484910202042047,1414
484910209001018,989
484910212022040,1432
484910212022030,1431
484910203232002,1047
484910203201021,1065
484910203201014,1065
484910212022043,1431
484910212012017,1432
484910209003088,886
484910212012026,1432
484910212033022,1430
484910211002000,422
484910210002008,998
484910211001009,482
484910210001019,885
484910211001013,422
484910203201036,1065
484910202022002,1038
484910202023108,1039
484910202021004,1038
484910203011003,855
484910202021006,2174
484910202021005,2174
484910202042009,1414
484910202022010,1038
484910203011004,855
484910202022011,1038
484910202023133,1039
484910213002033,969
484910213002032,969
484910203203015,929
484910202023035,1359
484910213002013,969
484910213002010,969
484910213003021,645
484910215043010,108
484910214012033,107
484910214012017,107
484910208031063,640
484910214012053,954
484910214013012,954
484910214013006,954
484910208053016,1738
484910208032000,1738
484910208031071,647
484910216021062,1014
484910208031057,647
484910208031058,647
484910208052046,1482
484910208053005,1015
484910216021063,1015
484910213004173,1813
484910213004138,1021
484910216022034,962
484910209004054,982
484910205101012,120
484910208091008,2166
484910203012021,850
484910208032007,1345
484910212021006,653
484910203013074,857
484910203013080,857
484910201101032,1068
484910201121170,933
484910204042003,151
484910201132006,860
484910201132019,860
484910204041013,151
484910204031019,152
484910203011023,852
484910201102041,950
484910203012022,850
484910208031052,1794
484910203011067,852
484910214012039,107
484910214012034,107
484910214012040,107
484910214031018,861
484910214031019,861
484910203012031,850
484910214033050,1423
484910203271014,1042
484910203224010,7
484910204111005,166
484910204111006,166
484910203241000,1046
484910202042032,1414
484910203011007,855
484910203011040,852
484910202042060,1414
484910203013013,1708
484910211002030,422
484910211001019,889
484910209001005,1033
484910213004210,1033
484910209001002,1033
484910209001000,1033
484910216032026,877
484910216011009,881
484910208053017,1009
484910203124022,854
484910216031063,636
484910213002054,969
484910203132021,926
484910203151058,111
484910203021023,1705
484910203152005,111
484910203151018,1058
484910203171003,932
484910203151053,1058
484910203161007,1800
484910203151045,1058
484910203261013,1040
484910203261016,1040
484910215062001,663
484910215062022,663
484910215083060,127
484910206051026,569
484910203012028,850
484910207081012,1342
484910201132005,860
484910203013062,1113
484910201053047,939
484910203241012,1710
484910203021047,867
484910202031055,1803
484910207031031,1586
484910201121173,933
484910208062015,1012
484910214024014,875
484910205043034,575
484910202032007,1803
484910201152006,641
484910213003062,644
484910215072003,1412
484910203242005,1710
484910201102000,874
484910208092022,1000
484910208093002,665
484910208053075,307
484910206023012,1404
484910203132005,110
484910206023006,1844
484910201121135,30
484910203231002,1047
484910206023009,1844
484910206023011,1844
484910203242011,1710
484910206023018,1844
484910203283009,1710
484910214014051,861
484910207034010,150
484910204092016,164
484910213004214,1033
484910213004199,1033
484910202023106,1039
484910201121127,30
484910202021003,1038
484910201053023,421
484910201053024,421
484910201053028,421
484910201051005,642
484910201151026,642
484910201061032,938
484910201061041,938
484910201062018,938
484910201081000,938
484910201082009,936
484910202032004,421
484910202032005,1803
484910201111021,872
484910201111017,872
484910201122039,30
484910201111045,872
484910201112022,1424
484910201112026,30
484910201141019,1425
484910201121142,30
484910208033007,1826
484910214011008,858
484910201131009,496
484910201053035,642
484910204081017,153
484910204081019,153
484910204091033,154
484910204091034,154
484910204081002,153
484910204092003,164
484910204091036,154
484910204091011,154
484910204091037,154
484910208052006,1008
484910204092002,164
484910203183030,1048
484910204032005,152
484910204032004,152
484910203183016,1048
484910203183011,1048
484910204041009,151
484910204041010,151
484910204031005,152
484910204041020,151
484910203011026,852
484910202021035,1350
484910203013067,1113
484910209001010,643
484910207032018,1051
484910203203018,929
484910204112001,155
484910204103007,168
484910204102001,169
484910204112022,169
484910205031029,1788
484910205032004,1788
484910205032015,1788
484910205041012,142
484910202012061,941
484910202012065,941
484910202011034,942
484910202011039,942
484910201051013,642
484910201051007,642
484910201151012,642
484910201151007,642
484910201072051,421
484910201151001,421
484910201072078,421
484910201072052,642
484910201151025,642
484910201151013,642
484910201072076,421
484910201051006,642
484910202044022,944
484910202044031,870
484910202011012,947
484910201121125,30
484910202031044,1803
484910202031015,1104
484910201083012,641
484910204031004,152
484910204032008,152
484910204032007,152
484910204031010,152
484910204053009,161
484910204053016,161
484910204053015,161
484910204052005,161
484910204052001,161
484910204081022,153
484910204081004,153
484910204092010,164
484910204101007,166
484910204101009,166
484910204062003,168
484910204062004,168
484910204062001,168
484910204103013,168
484910205031027,1788
484910205041011,142
484910204052006,161
484910204052007,161
484910204052010,161
484910204052009,161
484910204054015,161
484910204052008,161
484910204052012,161
484910204091008,154
484910204092000,164
484910204082003,163
484910204082004,163
484910204081005,153
484910204081021,153
484910204083008,163
484910216011032,1700
484910204083009,163
484910204081020,153
484910204082006,163
484910204054003,1479
484910204083001,163
484910204051002,161
484910203241025,1710
484910204051004,161
484910204054009,1479
484910215082003,1399
484910215081011,1398
484910204054008,1479
484910204054016,161
484910204091007,154
484910206023015,1404
484910203111017,1061
484910203111022,1809
484910204091005,154
484910214023004,875
484910213003031,645
484910201141005,1425
484910207081017,1401
484910201062006,938
484910203181004,1048
484910214012000,954
484910213004185,1020
484910215043002,108
484910205032013,1788
484910205044006,575
484910205042005,142
484910205042003,142
484910207033013,143
484910207043005,144
484910207033002,149
484910207032013,149
484910204091000,1630
484910202031009,939
484910201052003,1803
484910201061042,938
484910201081003,938
484910201081002,938
484910201061019,938
484910201102021,950
484910201053018,1803
484910201053019,642
484910201151029,642
484910201051021,642
484910208031064,640
484910208031066,640
484910208061005,1343
484910203122005,851
484910203201006,1066
484910203201005,1066
484910203191003,567
484910203191009,1066
484910203183027,1048
484910203183000,1048
484910201142002,862
484910201083015,641
484910201052013,1803
484910201053007,1803
484910201053005,1803
484910201053017,421
484910201053015,939
484910202031036,1049
484910201102002,950
484910201102010,950
484910201102032,950
484910201151002,642
484910201101018,950
484910201053025,421
484910214031021,948
484910214031026,948
484910201121108,933
484910201121119,933
484910214033040,1423
484910214033041,1423
484910201111030,1424
484910201121140,30
484910201122038,30
484910201122047,30
484910201121139,30
484910203243008,1
484910203123012,854
484910203123002,854
484910203191018,925
484910208031018,958
484910208033009,1793
484910201131004,496
484910201131010,496
484910201131011,496
484910208031051,956
484910216021049,639
484910216021041,639
484910209003089,886
484910209003145,986
484910209003040,882
484910201101006,951
484910203013019,853
484910203141010,2232
484910203101010,568
484910206042061,570
484910209003024,1106
484910209003101,986
484910209003027,1106
484910205062014,121
484910209004062,982
484910209004055,982
484910201102013,880
484910201103008,880
484910203123003,854
484910213004180,1813
484910208052026,1010
484910208052024,1010
484910201121003,1105
484910201121030,1105
484910214032022,366
484910201091018,866
484910201091002,866
484910211001074,1433
484910212011019,923
484910203242003,1710
484910201091025,871
484910202042052,866
484910202042035,1414
484910202042066,1414
484910207032025,149
484910207062000,1736
484910202041035,944
484910216032009,2155
484910214022014,873
484910202011006,869
484910202011020,947
484910216012013,632
484910216031046,1117
484910216022018,2180
484910213004129,1021
484910201072002,421
484910201072007,421
484910201072013,421
484910201072001,421
484910201072005,421
484910201072003,421
484910201051004,642
484910201051019,642
484910201051015,642
484910213004195,2129
484910216021069,2129
484910214021000,522
484910203141030,2232
484910203243025,1
484910203101021,1873
484910205101020,120
484910205102002,1534
484910201143002,1425
484910201112010,1424
484910201122019,30
484910213004194,2129
484910208082012,2129
484910201073012,421
484910201073010,421
484910201073020,421
484910202032000,1803
484910208053023,2219
484910201073021,421
484910201072008,421
484910201053021,421
484910211002006,543
484910212012020,1432
484910212012025,1432
484910210002009,998
484910210001008,885
484910210002016,887
484910211001004,971
484910211001024,971
484910201122030,30
484910207011079,143
484910216011054,881
484910207081014,1401
484910203111023,1809
484910205091028,1059
484910205061009,121
484910205071013,1532
484910201053020,421
484910201053026,421
484910207072021,145
484910201121144,1792
484910203262007,1064
484910201121161,30
484910214032033,366
484910203243029,1
484910201121121,933
484910202042067,1414
484910204111033,2109
484910201102020,950
484910214012051,107
484910216031050,636
484910216031065,636
484910216031041,636
484910216031064,636
484910216031053,1118
484910213003020,645
484910213003032,645
484910208051012,651
484910213004037,1036
484910203191022,925
484910203171027,932
484910203171006,932
484910203131021,1071
484910203171013,932
484910203262025,1064
484910214012021,107
484910214013002,954
484910209001079,883
484910208081041,999
484910215021012,125
484910215022014,125
484910207011058,143
484910206033001,1848
484910204062007,168
484910203101032,1873
484910203151041,1058
484910210002054,888
484910208082002,649
484910215031040,128
484910201081001,938
484910207033021,1586
484910207071015,145
484910205043011,148
484910201121152,30
484910208053060,307
484910203132018,110
484910203132019,110
484910203172005,1070
484910203132003,110
484910203132002,110
484910203132000,110
484910201091035,1105
484910203281027,470
484910203262030,1064
484910203281029,470
484910203281030,470
484910203281031,470
484910203281038,470
484910203281028,470
484910203281034,470
484910203282013,1044
484910203281007,470
484910215053028,130
484910207081020,1401
484910207031013,1586
484910207081035,1401
484910203171000,932
484910203171005,932
484910203171020,932
484910203151029,1058
484910203101025,1873
484910203101026,1873
484910203101037,1873
484910203151052,111
484910203102022,112
484910208074001,1002
484910205061000,112
484910203131018,1071
484910203131005,110
484910203132017,110
484910201121088,1105
484910201101024,951
484910201122037,30
484910201121159,30
484910201121151,30
484910202042040,1414
484910202042068,1414
484910201121013,1105
484910202042058,1414
484910202042048,1414
484910214021061,873
484910215042000,1394
484910214013003,954
484910215043019,1854
484910216031044,636
484910216031070,636
484910202031021,1803
484910201062019,938
484910202011017,2157
484910213004058,970
484910201073007,940
484910202044007,945
484910202023020,1359
484910202023128,856
484910202023077,1361
484910202023065,1361
484910202023068,1361
484910202023067,1361
484910201121149,30
484910215072036,116
484910215081002,1858
484910215081005,1858
484910201121040,934
484910201121058,1111
484910201121046,1111
484910201121038,934
484910201121059,1111
484910201121060,1111
484910201143007,1425
484910203013036,857
484910201121064,1111
484910203013006,857
484910203013034,857
484910206033022,571
484910213004059,970
484910213004057,970
484910214012028,107
484910203151000,1057
484910203151010,1873
484910203151001,1057
484910203172000,1066
484910203252005,3
484910203252003,3
484910201121019,933
484910203252004,3
484910203101031,1873
484910203252007,3
484910203172002,930
484910203252008,3
484910203252009,3
484910203252011,3
484910203272004,1045
484910203272003,1045
484910203172027,110
484910201121091,1105
484910203101033,1873
484910203272005,1045
484910201121008,1105
484910201121093,1105
484910201091031,871
484910201092005,871
484910201072041,421
484910201072035,421
484910201072072,421
484910216031059,636
484910216032006,2155
484910216032067,877
484910216032078,877
484910216032037,877
484910208031072,647
484910203201000,1066
484910203101012,568
484910202022022,1038
484910202023102,1038
484910205091040,1060
484910206031027,571
484910201121021,2156
484910206031024,571
484910206031025,571
484910203013041,1706
484910203013093,1068
484910206031018,571
484910205031023,794
484910205031041,139
484910205031020,794
484910205044004,156
484910208091015,2183
484910208061008,1343
484910208061029,1011
484910208061025,1011
484910203141035,446
484910203141036,446
484910203141037,446
484910203013075,857
484910203201011,1065
484910203191001,567
484910203013069,857
484910201101031,1068
484910203013000,857
484910202043012,865
484910202043014,1037
484910212022013,995
484910212022036,995
484910212022019,1431
484910201142011,862
484910203011001,855
484910201142009,862
484910207071006,145
484910214033051,1423
484910216022011,962
484910216021057,1030
484910208031080,647
484910209001047,648
484910203203021,929
484910203182014,1055
484910204091027,154
484910213004167,1016
484910216021025,639
484910214014058,1393
484910216021042,639
484910216021061,2176
484910208031043,959
484910216021059,2176
484910208041048,662
484910201121080,1111
484910201121057,1111
484910201121055,1111
484910201121010,934
484910201121002,871
484910203013003,857
484910201121087,1105
484910201121073,1105
484910201121076,1105
484910201121074,1105
484910201121075,1105
484910201121090,1105
484910201121094,1105
484910201121092,1105
484910201121179,933
484910201121165,30
484910201121126,30
484910201122045,30
484910201121167,30
484910201121137,30
484910207034006,150
484910201132010,860
484910203262031,1064
484910216031045,1117
484910201122034,30
484910213001013,633
484910202023126,856
484910202023109,1039
484910203011000,855
484910203203009,929
484910205051015,122
484910213004209,1033
484910209001011,990
484910212012011,923
484910212012015,1432
484910212012013,1432
484910210001015,885
484910210001014,885
484910211002003,422
484910205081002,1063
484910201121004,933
484910202023007,1359
484910202023059,1360
484910202023076,1361
484910202023082,1361
484910202023039,1359
484910203011063,852
484910206051028,569
484910206042001,106
484910205091037,1060
484910203243009,1
484910207062012,1736
484910207082020,1736
484910207082017,1736
484910208041052,1797
484910203013024,857
484910201121095,1111
484910208031007,959
484910216021028,962
484910208031011,2160
484910216021026,639
484910216021048,639
484910216021046,639
484910203012003,1114
484910201082024,938
484910201082042,641
484910201082035,641
484910201082023,938
484910201082041,641
484910203261022,1040
484910201082045,641
484910201083013,641
484910206052025,569
484910209004018,2161
484910212012007,923
484910208081042,999
484910215042025,1853
484910203101027,1873
484910203191013,925
484910207034024,1735
484910207034009,150
484910202041003,863
484910206041005,569
484910207031043,1318
484910208081030,631
484910215053016,130
484910207033015,1586
484910216021033,639
484910215031001,128
484910206021010,1405
484910203241023,1710
484910214021027,873
484910208043004,1797
484910201121169,30
484910201072004,421
484910201071003,421
484910201053022,421
484910202032002,1803
484910203131008,110
484910203192003,925
484910203191021,925
484910206051031,569
484910201121062,1111
484910203013070,857
484910213004003,1033
484910216011002,1428
484910201072050,421
484910208041044,1797
484910216011061,1701
484910216013020,1701
484910209003072,658
484910209003077,1107
484910209003075,984
484910209003076,1107
484910201111043,872
484910201122010,872
484910201122002,30
484910201111039,872
484910201093025,933
484910201111034,872
484910201053013,939
484910201111035,872
484910205031046,139
484910209003114,1107
484910209004020,657
484910209003111,985
484910209004022,2162
484910209004023,2162
484910214024022,875
484910211001016,422
484910211001017,422
484910211001046,971
484910211001058,971
484910211002020,422
484910211002025,422
484910212011006,654
484910209003036,987
484910209003060,992
484910209003078,987
484910210001016,885
484910201083019,641
484910201073000,1049
484910201111032,30
484910202042033,1414
484910203181025,1048
484910201062005,938
484910203181001,1048
484910213004205,1033
484910209001012,643
484910209001063,994
484910212011022,923
484910212033006,1430
484910212022044,1431
484910212012021,1432
484910216021022,2179
484910216021027,2179
484910216021037,639
484910208031039,959
484910216021070,2129
484910213004123,1021
484910203223003,7
484910214031034,948
484910203132026,926
484910215052000,130
484910203281014,470
484910203281020,470
484910205031000,140
484910203181011,1048
484910205062021,121
484910208082016,2167
484910208051001,651
484910207082023,1342
484910212012000,923
484910212022000,995
484910201093006,871
484910201093023,871
484910201093022,871
484910201093007,871
484910201093005,871
484910201062016,938
484910203142013,2
484910201093002,871
484910201061010,642
484910201062013,938
484910201061012,938
484910201061045,938
484910201061016,938
484910201061014,938
484910201061018,938
484910205063009,121
484910215081003,1398
484910206032015,113
484910206051048,1850
484910206032023,113
484910215083008,1858
484910206033019,114
484910215071025,115
484910215031003,128
484910203102023,112
484910215021016,125
484910203102017,112
484910215081039,1398
484910203102016,112
484910215021017,125
484910215032000,129
484910215022012,125
484910205032002,1788
484910205032001,1788
484910209004099,977
484910205033016,140
484910205081000,1063
484910205052011,122
484910205043041,575
484910211001022,971
484910211002029,422
484910211002028,422
484910203012051,1112
484910207011053,141
484910207041009,144
484910207041017,144
484910202023081,1361
484910205101029,1060
484910207041018,144
484910207041016,144
484910205033012,140
484910207011067,143
484910203203029,929
484910205091035,1060
484910205031012,794
484910205051025,122
484910207041019,144
484910216011020,263
484910216032066,877
484910216032072,877
484910213004081,1814
484910216013015,1023
484910216011034,634
484910216012008,632
484910208082009,646
484910213004071,1019
484910213002020,637
484910213002008,969
484910213002050,969
484910213002011,969
484910213002046,637
484910213003006,644
484910213003027,645
484910213003047,644
484910213003064,644
484910208052013,1006
484910208053069,307
484910208051034,307
484910208051029,307
484910208093001,665
484910215083030,127
484910215083019,127
484910208091014,2182
484910208091019,2182
484910212011015,923
484910201062022,642
484910208031067,640
484910214012012,954
484910203021061,867
484910203261029,1040
484910203261028,1064
484910203122023,851
484910201092011,871
484910213004110,1022
484910216012017,632
484910216011024,1814
484910213001022,633
484910213001031,633
484910213001005,633
484910213001000,970
484910213001066,633
484910213001070,633
484910213004087,633
484910213004065,1123
484910213004143,1018
484910213004045,967
484910209001071,648
484910212022006,995
484910212022009,995
484910210002007,998
484910212022020,1431
484910212022038,995
484910203161017,1054
484910214012032,107
484910214012015,107
484910203181048,1048
484910209004095,979
484910203183004,1048
484910203182039,1055
484910201122021,30
484910209001093,648
484910213004035,1036
484910213004158,967
484910212031004,652
484910212021023,995
484910212032007,1052
484910213004018,1032
484910213001009,633
484910214032045,878
484910202023101,1361
484910202023103,1038
484910202023116,855
484910213004169,967
484910203203002,929
484910213004162,967
484910208093016,665
484910208093013,665
484910208051023,651
484910208093028,665
484910208051011,651
484910208031103,1481
484910208093027,665
484910208051020,651
484910209001060,989
484910203012049,850
484910208092006,1000
484910203262019,1064
484910212021005,653
484910215081001,663
484910215081004,1398
484910203171002,932
484910203132032,926
484910203272008,1045
484910203271001,1042
484910203272011,1045
484910203272010,1045
484910203271002,1042
484910203271011,1042
484910203132022,926
484910215053026,1408
484910203261001,1040
484910203283002,1044
484910213004097,1358
484910203132009,926
484910203271010,1042
484910203133007,1069
484910208045018,1797
484910207034029,1321
484910208041047,1797
484910208041038,1797
484910208071013,1002
484910201152001,641
484910201072061,421
484910201072044,421
484910201072063,421
484910201072064,421
484910201072062,421
484910201072043,421
484910201071020,421
484910201071011,421
484910201072038,421
484910201121020,933
484910205092005,1531
484910205093005,1531
484910214014024,1393
484910214012005,954
484910201061020,938
484910209004040,976
484910201091015,866
484910202042049,1414
484910205093012,1531
484910202043029,1037
484910203133018,1069
484910203133021,1069
484910205082005,1062
484910203124017,854
484910203132027,926
484910201071006,421
484910210002000,998
484910208071004,1002
484910207031053,1318
484910201121103,933
484910201122029,30
484910203181028,1048
484910205062019,121
484910203183013,1048
484910203183015,1048
484910204092007,164
484910204102016,1480
484910207011033,137
484910207011078,141
484910207031011,1051
484910214014062,1393
484910215051007,126
484910207083003,146
484910208092001,1000
484910208093015,665
484910208093003,665
484910216011064,1029
484910216011028,1700
484910208052011,1006
484910201072040,421
484910201072059,421
484910201072058,421
484910201111004,872
484910201082054,936
484910208031022,2160
484910208031028,2160
484910201111037,872
484910201111041,872
484910208031031,1794
484910203171018,932
484910201141025,1425
484910201141012,1425
484910201141017,1425
484910201143000,1425
484910201141023,1425
484910203171017,932
484910201112001,1424
484910201143001,1425
484910201131007,496
484910201112002,1424
484910201112009,1424
484910201112003,1424
484910201112007,1424
484910201121039,934
484910201122026,30
484910206033013,571
484910201053045,939
484910201091003,866
484910202042023,1037
484910203102007,1874
484910205092001,1531
484910205093009,1531
484910206033002,571
484910206023008,1844
484910206022024,1875
484910215061005,663
484910205051019,122
484910206042015,106
484910206042020,106
484910207012014,47
484910207041020,144
484910207041003,1400
484910207012001,47
484910203112023,1073
484910203142018,2
484910203162002,117
484910215071008,1856
484910203151021,1058
484910209001050,648
484910209001035,648
484910201093015,871
484910209001098,643
484910208041045,1797
484910202042029,866
484910202042022,1037
484910202042030,1414
484910201091006,866
484910202042027,866
484910202042061,866
484910201121005,1105
484910201121027,1105
484910202042036,1414
484910202042039,1414
484910208041042,1797
484910205062013,121
484910201112029,1792
484910201072054,642
484910208042002,1797
484910201073040,421
484910201061033,641
484910201072057,421
484910201072065,421
484910201071023,421
484910201061001,421
484910201072045,421
484910201071013,421
484910201071012,421
484910201071014,421
484910208074000,1002
484910208073004,404
484910209004015,657
484910209004030,982
484910209004010,657
484910201053038,642
484910201053037,642
484910209003122,985
484910203232006,1047
484910203242000,1710
484910203242001,1710
484910203242007,1710
484910203283006,1044
484910203283000,1044
484910203282002,1044
484910203261000,1040
484910203282001,1044
484910203132025,926
484910203132007,926
484910203172025,110
484910203132016,110
484910208082021,2168
484910207011013,137
484910209001081,993
484910215052005,130
484910215052004,130
484910215053000,126
484910208053066,1740
484910208082029,1120
484910208082026,1005
484910210002027,1434
484910209003010,882
484910203012007,1114
484910203013054,853
484910203013055,1707
484910201121069,2156
484910201121078,1105
484910201073036,421
484910214014066,953
484910201072060,421
484910201072031,421
484910201061004,642
484910201071008,421
484910201071024,421
484910203251005,3
484910203132012,926
484910203272000,1045
484910203272001,1045
484910203272002,1045
484910201121071,2156
484910203201025,1867
484910201103015,880
484910201103004,880
484910214024000,875
484910201103002,880
484910214033025,878
484910214024032,875
484910209004106,978
484910214014045,1737
484910201053030,642
484910201053044,642
484910202031065,1803
484910208053001,1015
484910208082015,2129
484910202043026,1037
484910201052026,939
484910201053010,939
484910202032009,1803
484910202032001,1803
484910202031062,1803
484910201051000,642
484910201053006,939
484910202031032,1803
484910202031025,1803
484910202031066,1803
484910201072009,421
484910201053032,421
484910201073038,421
484910201073033,421
484910201053029,421
484910201072021,421
484910201053027,421
484910201072066,421
484910201072010,421
484910201072012,421
484910201073041,421
484910201073043,421
484910210002039,887
484910205101002,1534
484910215083064,127
484910202022000,1038
484910202023105,1039
484910203182021,1048
484910203182025,1048
484910203181003,1048
484910203181000,1048
484910203182026,1048
484910203182028,1055
484910203182015,1055
484910201051011,642
484910202012026,207
484910201051016,642
484910201051008,642
484910208091012,2183
484910201091021,866
484910201071021,421
484910212032004,1052
484910212032005,1052
484910211002001,422
484910212032000,1052
484910211002008,996
484910212031011,652
484910212032012,1052
484910201051009,642
484910201051010,642
484910201053049,642
484910201051027,642
484910201051017,642
484910201051024,642
484910201051022,642
484910201051026,642
484910201051025,642
484910201051023,642
484910201051020,642
484910201151027,642
484910201151034,642
484910209002007,991
484910209003046,987
484910209003066,984
484910209003050,1121
484910209002013,991
484910209003086,886
484910215081012,1398
484910203102014,112
484910205043044,142
484910203141019,2232
484910204042012,151
484910216031034,1117
484910216031066,636
484910201081004,938
484910201081010,938
484910203211005,1046
484910203262010,1064
484910214014053,1737
484910203221016,1041
484910203151035,1058
484910203242002,1710
484910202023104,1039
484910202023137,2154
484910202023131,2154
484910202023110,1039
484910202021000,1038
484910202022005,1038
484910202021002,1038
484910202022004,1038
484910202021001,1038
484910206032003,113
484910209002026,1121
484910209002028,1121
484910209003051,1121
484910209003079,886
484910202023117,855
484910202023113,1039
484910212031024,652
484910212011018,923
484910203261031,1040
484910203262012,1064
484910205072005,1532
484910216031042,636
484910206031026,571
484910202042042,1414
484910202042043,1414
484910203102012,1874
484910203102013,112
484910205063004,121
484910205061005,121
484910206021015,1405
484910206021014,1405
484910205063022,121
484910205063021,121
484910203241009,1047
484910216031038,1118
484910216012010,632
484910201061008,938
484910216011038,634
484910216011036,634
484910209004019,2161
484910208081057,631
484910208081035,2164
484910208081043,1003
484910208081044,1003
484910208081040,1003
484910208044016,1797
484910208081052,1003
484910208091022,1074
484910208044001,662
484910208044007,662
484910205063018,121
484910205052004,122
484910205051029,122
484910205061010,121
484910206022017,123
484910206022010,123
484910215031004,124
484910215031005,128
484910206022003,1845
484910206022023,1875
484910215043020,1407
484910215041001,1407
484910208042011,1797
484910206051037,1850
484910206052013,569
484910206052014,569
484910206051050,569
484910206051004,1843
484910206052003,569
484910201121012,30
484910201132021,860
484910208031017,958
484910201132013,860
484910201132014,860
484910201132015,860
484910201132004,960
484910202042063,866
484910208031013,957
484910201151004,642
484910216012030,1118
484910201072056,642
484910201051029,642
484910201121025,1105
484910201121026,1105
484910201082033,641
484910202031026,1803
484910202031022,1803
484910201052000,1803
484910201052007,1803
484910201082051,935
484910206022030,1403
484910203202007,925
484910203251012,3
484910208032008,1345
484910203251013,3
484910208052000,1738
484910208082024,1005
484910213004043,1036
484910213004189,1036
484910213004188,1036
484910213004207,1033
484910206022032,1403
484910209003034,987
484910203141000,2230
484910203142026,2
484910203142023,1416
484910201102040,1067
484910201102035,2159
484910201101039,1068
484910209001006,643
484910209001008,643
484910209001031,643
484910213004211,643
484910209001029,643
484910209001009,643
484910213004212,643
484910208052023,1482
484910201091023,866
484910202042041,1414
484910201121177,933
484910214014046,1737
484910203222023,1041
484910208091021,1074
484910208031027,2160
484910216022030,2178
484910208031006,957
484910201141018,1425
484910201141008,1425
484910208031001,957
484910214012010,954
484910201121107,30
484910201121110,30
484910201121011,30
484910201082014,936
484910201091016,866
484910201091011,866
484910202042026,866
484910202042065,866
