GEOID,zone_id
060971542021019,336
060971542021018,336
060971542021017,336
060971542021016,336
060971542021015,336
060971542021014,336
060971542021013,336
060971542021012,336
060971542021011,336
060971542021010,336
060971542021009,336
060971542021008,336
060971542021007,336
060971542021006,336
060971542021005,336
060971542021004,336
060971542021003,336
060971542021002,336
060971542021001,336
060971542021000,336
060971542014024,336
060971542014023,336
060971542014022,336
060971542014021,336
060971542014020,336
060971542014019,336
060971542014018,336
060971542014017,336
060971542014016,336
060971542014015,336
060971542014014,336
060971542014013,336
060971542014012,336
060971542014011,336
060971542014010,336
060971542014009,336
060971542014008,336
060971542014007,336
060971542014006,336
060971542014005,336
060971542014004,336
060971542014003,336
060971542014002,336
060971542014001,336
060971542014000,336
060971542013088,336
060971542013087,336
060971542013086,336
060971542013085,336
060971542013084,336
060971542013083,336
060971542013082,336
060971542013081,336
060971542013080,336
060971542013079,336
060971542013078,336
060971542013077,336
060971542013076,336
060971542013075,336
060971542013074,336
060971542013073,336
060971542013072,336
060971542013071,336
060971542013070,336
060971542013069,336
060971542013068,336
060971542013067,336
060971542013066,336
060971542013065,336
060971542013064,336
060971542013063,336
060971542013062,336
060971542013061,336
060971542013060,336
060971542013059,336
060971542013058,336
060971542013057,336
060971542013056,336
060971542013055,336
060971542013054,336
060971542013053,336
060971542013052,336
060971542013051,336
060971542013050,336
060971542013049,336
060971542013048,336
060971542013047,336
060971542013046,336
060971542013045,336
060971542013044,336
060971542013043,336
060971542013042,336
060971542013041,336
060971542013040,336
060971542013039,336
060971542013038,336
060971542013037,336
060971542013036,336
060971542013035,336
060971542013034,336
060971542013033,336
060971542013032,336
060971542013031,336
060971542013030,336
060971542013029,336
060971542013028,336
060971542013027,336
060971542013026,336
060971542013025,336
060971542013024,336
060971542013023,336
060971542013022,336
060971542013021,336
060971542013020,336
060971542013019,336
060971542013018,336
060971542013017,336
060971542013016,336
060971542013015,336
060971542013014,336
060971542013013,336
060971542013012,336
060971542013011,336
060971542013010,336
060971542013009,336
060971542013008,336
060971542013007,336
060971542013006,336
060971542013005,336
060971542013004,336
060971542013003,336
060971542013002,336
060971542013001,336
060971542013000,336
060971542012042,336
060971542012041,336
060971542012040,336
060971542012039,336
060971542012038,336
060971542012037,336
060971542012036,336
060971542012035,336
060971542012034,336
060971542012033,336
060971542012032,336
060971542012031,336
060971542012030,336
060971542012029,336
060971542012028,336
060971542012027,336
060971542012026,336
060971542012025,336
060971542012024,336
060971542012023,336
060971542012022,336
060971542012021,336
060971542012020,336
060971542012019,336
060971542012018,336
060971542012017,336
060971542012016,336
060971542012015,336
060971542012014,336
060971542012013,336
060971542012012,336
060971542012011,336
060971542012010,336
060971542012009,336
060971542012008,336
060971542012007,336
060971542012006,336
060971542012005,336
060971542012004,336
060971542012003,336
060971542012002,336
060971542012001,336
060971542012000,336
060971542011024,336
060971542011023,336
060971542011022,336
060971542011021,336
060971542011020,336
060971542011019,336
060971542011018,336
060971542011017,336
060971542011016,336
060971542011015,336
060971542011014,336
060971542011013,336
060971542011012,336
060971542011011,336
060971542011010,336
060971542011009,336
060971542011008,336
060971542011007,336
060971542011006,336
060971542011005,336
060971542011004,336
060971542011003,336
060971542011002,336
060971542011001,336
060971542011000,336
060971541004100,335
060971541004099,335
060971541004098,335
060971541004097,335
060971541004096,335
060971541004095,335
060971541004094,335
060971541004093,335
060971541004092,335
060971541004091,335
060971541004090,335
060971541004089,335
060971541004088,335
060971541004087,335
060971541004086,335
060971541004085,335
060971541004084,335
060971541004083,335
060971541004082,335
060971541004081,335
060971541004080,335
060971541004079,335
060971541004078,335
060971541004077,335
060971541004076,335
060971541004075,335
060971541004074,335
060971541004073,335
060971541004072,335
060971541004071,335
060971541004070,335
060971541004069,335
060971541004068,335
060971541004067,335
060971541004066,335
060971541004065,335
060971541004064,335
060971541004063,335
060971541004062,335
060971541004061,335
060971541004060,335
060971541004059,335
060971541004058,335
060971541004057,335
060971541004056,335
060971541004055,335
060971541004054,335
060971541004053,335
060971541004052,335
060971541004051,335
060971541004050,335
060971541004049,335
060971541004048,335
060971541004047,335
060971541004046,335
060971541004045,335
060971541004044,335
060971541004043,335
060971541004042,335
060971541004041,335
060971541004040,335
060971541004039,335
060971541004038,335
060971541004037,335
060971541004036,335
060971541004035,335
060971541004034,335
060971541004033,335
060971541004032,335
060971541004031,335
060971541004030,335
060971541004029,335
060971541004028,335
060971541004027,335
060971541004026,335
060971541004025,335
060971541004024,335
060971541004023,335
060971541004022,335
060971541004021,335
060971541004020,335
060971541004019,335
060971541004018,335
060971541004017,335
060971541004016,335
060971541004015,335
060971541004014,335
060971541004013,335
060971541004012,335
060971541004011,335
060971541004010,335
060971541004009,335
060971541004008,335
060971541004007,335
060971541004006,335
060971541004005,335
060971541004004,335
060971541004003,335
060971541004002,335
060971541004001,335
060971541004000,335
060971541003210,335
060971541003209,335
060971541003208,335
060971541003207,335
060971541003206,335
060971541003205,335
060971541003204,335
060971541003203,335
060971541003202,335
060971541003201,335
060971541003200,335
060971541003199,335
060971541003198,335
060971541003197,335
060971541003196,335
060971541003195,335
060971541003194,335
060971541003193,335
060971541003192,335
060971541003191,335
060971541003190,335
060971541003189,335
060971541003188,335
060971541003187,335
060971541003186,335
060971541003185,335
060971541003184,335
060971541003183,335
060971541003182,335
060971541003181,335
060971541003180,335
060971541003179,335
060971541003178,335
060971541003177,335
060971541003176,335
060971541003175,335
060971541003174,335
060971541003173,335
060971541003172,335
060971541003171,335
060971541003170,335
060971541003169,335
060971541003168,335
060971541003167,335
060971541003166,335
060971541003165,335
060971541003164,335
060971541003163,335
060971541003162,335
060971541003161,335
060971541003160,335
060971541003159,335
060971541003158,335
060971541003157,335
060971541003156,335
060971541003155,335
060971541003154,335
060971541003153,335
060971541003152,335
060971541003151,335
060971541003150,335
060971541003149,335
060971541003148,335
060971541003147,335
060971541003146,335
060971541003145,335
060971541003144,335
060971541003143,335
060971541003142,335
060971541003141,335
060971541003140,335
060971541003139,335
060971541003138,335
060971541003137,335
060971541003136,335
060971541003135,335
060971541003134,335
060971541003133,335
060971541003132,335
060971541003131,335
060971541003130,335
060971541003129,335
060971541003128,335
060971541003127,335
060971541003126,335
060971541003125,335
060971541003124,335
060971541003123,335
060971541003122,335
060971541003121,335
060971541003120,335
060971541003119,335
060971541003118,335
060971541003117,335
060971541003116,335
060971541003115,335
060971541003114,335
060971541003113,335
060971541003112,335
060971541003111,335
060971541003110,335
060971541003109,335
060971541003108,335
060971541003107,335
060971541003106,335
060971541003105,335
060971541003104,335
060971541003103,335
060971541003102,335
060971541003101,335
060971541003100,335
060971541003099,335
060971541003098,335
060971541003097,335
060971541003096,335
060971541003095,335
060971541003094,335
060971541003093,335
060971541003092,335
060971541003091,335
060971541003090,335
060971541003089,336
060971541003088,335
060971541003087,335
060971541003086,335
060971541003085,335
060971541003084,335
060971541003083,335
060971541003082,335
060971541003081,335
060971541003080,335
060971541003079,335
060971541003078,335
060971541003077,335
060971541003076,335
060971541003075,335
060971541003074,335
060971541003073,335
060971541003072,335
060971541003071,335
060971541003070,335
060971541003069,335
060971541003068,335
060971541003067,335
060971541003066,335
060971541003065,335
060971541003064,335
060971541003063,335
060971541003062,335
060971541003061,335
060971541003060,335
060971541003059,335
060971541003058,335
060971541003057,335
060971541003056,335
060971541003055,335
060971541003054,335
060971541003053,335
060971541003052,335
060971541003051,335
060971541003050,335
060971541003049,335
060971541003048,335
060971541003047,335
060971541003046,335
060971541003045,335
060971541003044,335
060971541003043,335
060971541003042,335
060971541003041,335
060971541003040,335
060971541003039,335
060971541003038,335
060971541003037,335
060971541003036,335
060971541003035,335
060971541003034,335
060971541003033,335
060971541003032,335
060971541003031,335
060971541003030,335
060971541003029,335
060971541003028,335
060971541003027,335
060971541003026,335
060971541003025,335
060971541003024,335
060971541003023,335
060971541003022,335
060971541003021,335
060971541003020,335
060971541003019,335
060971541003018,335
060971541003017,335
060971541003016,335
060971541003015,335
060971541003014,335
060971541003013,335
060971541003012,335
060971541003011,335
060971541003010,335
060971541003009,335
060971541003008,335
060971541003007,335
060971541003006,335
060971541003005,335
060971541003004,335
060971541003003,335
060971541003002,335
060971541003001,335
060971541003000,335
060971541002116,335
060971541002115,335
060971541002114,335
060971541002113,334
060971541002112,334
060971541002111,335
060971541002110,335
060971541002109,335
060971541002108,335
060971541002107,335
060971541002106,335
060971541002105,335
060971541002104,335
060971541002103,335
060971541002102,335
060971541002101,335
060971541002100,335
060971541002099,335
060971541002098,335
060971541002097,335
060971541002096,335
060971541002095,335
060971541002094,335
060971541002093,335
060971541002092,335
060971541002091,335
060971541002090,335
060971541002089,335
060971541002088,335
060971541002087,335
060971541002086,335
060971541002085,335
060971541002084,335
060971541002083,335
060971541002082,335
060971541002081,335
060971541002080,335
060971541002079,335
060971541002078,335
060971541002077,335
060971541002076,335
060971541002075,335
060971541002074,335
060971541002073,335
060971541002072,335
060971541002071,335
060971541002070,335
060971541002069,335
060971541002068,335
060971541002067,335
060971541002066,335
060971541002065,335
060971541002064,335
060971541002063,335
060971541002062,335
060971541002061,335
060971541002060,335
060971541002059,335
060971541002058,335
060971541002057,335
060971541002056,335
060971541002055,335
060971541002054,335
060971541002053,335
060971541002052,335
060971541002051,335
060971541002050,335
060971541002049,335
060971541002048,335
060971541002047,335
060971541002046,335
060971541002045,335
060971541002044,335
060971541002043,335
060971541002042,335
060971541002041,335
060971541002040,335
060971541002039,335
060971541002038,335
060971541002037,335
060971541002036,335
060971541002035,335
060971541002034,335
060971541002033,335
060971541002032,335
060971541002031,335
060971541002030,335
060971541002029,335
060971541002028,335
060971541002027,335
060971541002026,335
060971541002025,335
060971541002024,335
060971541002023,335
060971541002022,335
060971541002021,335
060971541002020,335
060971541002019,335
060971541002018,335
060971541002017,335
060971541002016,335
060971541002015,335
060971541002014,335
060971541002013,335
060971541002012,335
060971541002011,335
060971541002010,335
060971541002009,335
060971541002008,335
060971541002007,335
060971541002006,335
060971541002005,335
060971541002004,335
060971541002003,335
060971541002002,335
060971541002001,335
060971541002000,335
060971541001067,335
060971541001066,335
060971541001065,335
060971541001064,335
060971541001063,335
060971541001062,335
060971541001061,335
060971541001060,335
060971541001059,335
060971541001058,335
060971541001057,335
060971541001056,335
060971541001055,335
060971541001054,335
060971541001053,335
060971541001052,335
